Arc_ID,cell_area,outlet,super_basin_id
22262,1814.0121,0,6108
22263,1814.0121,0,6108
22264,1814.0121,0,6108
22265,1814.0121,0,6108
22266,1814.0121,0,6108
22267,1814.0121,0,6108
22268,1814.0121,0,6108
22269,1814.0121,0,6108
22270,1814.0121,0,6108
22271,1814.0121,0,6108
22272,1814.0121,0,6108
22273,1814.0121,0,6108
22274,1814.0121,0,6108
22275,1814.0121,0,6108
22276,1814.0121,0,6108
22277,1814.0121,0,6108
22278,1814.0121,0,6108
22279,1814.0121,0,6108
22280,1814.0121,0,6108
22281,1814.0121,0,6108
22282,1814.0121,0,6108
22283,1814.0121,0,6108
22284,1814.0121,0,6108
22285,1814.0121,0,6108
22286,1814.0121,0,6108
22287,1814.0121,0,6108
22288,1814.0121,0,6108
22289,1814.0121,0,6108
22290,1814.0121,0,4762
22291,1814.0121,0,4762
22292,1814.0121,0,4762
22293,1814.0121,0,4762
22294,1814.0121,0,4762
22295,1814.0121,0,4762
22296,1814.0121,0,4762
22297,1814.0121,0,4762
22298,1814.0121,0,6108
22299,1814.0121,0,6108
22300,1814.0121,0,6108
22301,1814.0121,0,6108
22302,1814.0121,0,6108
22303,1814.0121,0,6108
22304,1814.0121,0,6108
22305,1814.0121,0,4762
22306,1814.0121,0,4762
22307,1814.0121,0,4762
22308,1814.0121,0,4762
22309,1814.0121,0,4762
22310,1814.0121,0,4762
22311,1814.0121,0,4762
22312,1814.0121,0,4762
22313,1814.0121,0,4762
22314,1814.0121,0,4762
22315,1814.0121,0,4762
22316,1814.0121,0,23272
22317,1814.0121,0,4762
22318,1814.0121,0,4762
22319,1814.0121,0,4762
22320,1814.0121,0,4762
22321,1814.0121,0,4762
22322,1814.0121,0,4762
22323,1814.0121,0,23272
22324,1814.0121,0,23272
22325,1814.0121,0,23272
22326,1814.0121,0,23272
22327,1814.0121,0,23272
22328,1814.0121,0,23272
22329,1814.0121,0,23272
22330,1814.0121,0,23272
22331,1814.0121,0,23272
22332,1814.0121,0,23272
22333,1814.0121,0,23272
22334,1814.0121,0,23272
22335,1814.0121,0,23272
22336,1814.0121,0,23272
22337,1814.0121,0,23272
22338,1814.0121,0,23272
22339,1814.0121,0,23272
22340,1814.0121,0,23272
22341,1814.0121,0,23272
22342,1814.0121,0,23272
22343,1814.0121,0,23272
22344,1814.0121,0,21903
22345,1814.0121,0,21903
22346,1814.0121,0,21903
22347,1814.0121,0,21903
22348,1814.0121,0,21903
22349,1814.0121,0,21903
22350,1814.0121,0,21903
22351,1814.0121,0,21903
22352,1814.0121,0,21904
22353,1814.0121,0,21904
22354,1814.0121,0,21904
22355,1814.0121,1,22355
22356,1814.0121,1,22356
22357,1814.0121,1,22357
22358,1814.0121,1,22358
22359,1814.0121,1,22359
22360,1814.0121,1,22360
22361,1814.0121,1,22361
22362,1814.0121,1,22362
22363,1814.0121,1,22363
22364,1814.0121,1,22364
22365,1814.0121,0,22364
22366,1814.0121,0,22364
22367,1814.0121,0,22364
22368,1814.0121,0,20638
22369,1814.0121,0,20638
22370,1814.0121,0,22823
22371,1814.0121,0,22823
22372,1814.0121,1,22372
22373,1814.0121,1,22373
22374,1814.0121,1,22374
22375,1814.0121,1,22375
22376,1835.7266,1,22376
22377,1835.7266,1,22377
22378,1835.7266,1,22378
22379,1835.7266,1,22379
22380,1835.7266,1,22380
22381,1835.7266,1,22381
22382,1835.7266,1,22382
22383,1835.7266,1,22383
22384,1835.7266,1,22384
22385,1835.7266,1,22385
22386,1835.7266,1,22386
22387,1835.7266,1,22387
22388,1835.7266,0,22387
22389,1835.7266,0,21937
22390,1835.7266,0,26418
22391,1835.7266,0,26418
22392,1835.7266,0,26418
22393,1835.7266,0,26418
22394,1835.7266,0,26418
22395,1835.7266,0,26418
22396,1835.7266,0,26418
22397,1835.7266,0,26418
22398,1835.7266,0,26418
22399,1835.7266,0,26418
22400,1835.7266,0,26418
22401,1835.7266,0,26418
22402,1835.7266,0,26418
22403,1835.7266,0,26418
22404,1835.7266,0,26418
22405,1835.7266,0,6813
22406,1835.7266,0,6813
22407,1835.7266,0,6813
22408,1835.7266,0,6813
22409,1835.7266,0,6813
22410,1835.7266,0,6813
22411,1835.7266,0,6813
22412,1835.7266,0,6813
22413,1835.7266,0,6813
22414,1835.7266,0,6813
22415,1835.7266,0,6813
22416,1835.7266,0,19490
22417,1835.7266,0,19490
22418,1835.7266,0,19490
22419,1835.7266,0,19490
22420,1835.7266,0,19490
22421,1835.7266,0,19490
22422,1835.7266,0,19490
22423,1835.7266,0,19490
22424,1835.7266,0,19490
22425,1835.7266,0,19490
22426,1835.7266,0,19490
22427,1835.7266,0,18246
22428,1835.7266,0,18246
22429,1835.7266,0,18246
22430,1835.7266,0,18246
22431,1835.7266,0,18246
22432,1835.7266,0,18246
22433,1835.7266,0,19490
22434,1835.7266,0,19490
22435,1835.7266,0,19490
22436,1835.7266,0,19490
22437,1835.7266,0,19490
22438,1835.7266,0,19490
22439,1835.7266,0,19490
22440,1835.7266,0,19490
22441,1835.7266,0,19490
22442,1835.7266,0,19490
22443,1835.7266,0,19490
22444,1835.7266,0,19490
22445,1835.7266,0,19490
22446,1835.7266,0,19490
22447,1835.7266,0,19490
22448,1835.7266,0,19490
22449,1835.7266,0,19490
22450,1835.7266,0,19490
22451,1835.7266,0,19490
22452,1835.7266,0,19490
22453,1835.7266,0,19490
22454,1835.7266,0,19490
22455,1835.7266,0,19490
22456,1835.7266,0,19490
22457,1835.7266,0,19490
22458,1835.7266,0,19490
22459,1835.7266,0,19490
22460,1835.7266,0,20328
22461,1835.7266,0,20328
22462,1835.7266,0,20328
22463,1835.7266,0,20328
22464,1835.7266,0,20328
22465,1835.7266,0,20328
22466,1835.7266,0,20328
22467,1835.7266,0,21157
22468,1835.7266,0,21157
22469,1835.7266,0,21157
22470,1835.7266,0,21157
22471,1835.7266,0,21157
22472,1835.7266,0,21157
22473,1835.7266,0,22928
22474,1835.7266,0,22928
22475,1835.7266,0,22928
22476,1835.7266,0,22928
22477,1835.7266,0,22480
22478,1835.7266,0,22480
22479,1835.7266,0,22480
22480,1835.7266,1,22480
22481,1835.7266,1,22481
22482,1835.7266,0,22481
22483,1835.7266,0,22481
22484,1835.7266,0,22481
22485,1835.7266,0,22481
22486,1835.7266,0,22481
22487,1835.7266,0,22481
22488,1835.7266,0,22481
22489,1835.7266,0,22481
22490,1835.7266,0,22481
22491,1835.7266,0,22481
22492,1835.7266,0,22481
22493,1835.7266,0,22481
22494,1835.7266,0,22481
22495,1835.7266,0,22481
22496,1835.7266,0,22481
22497,1835.7266,0,22481
22498,1835.7266,0,22481
22499,1835.7266,0,18690
22500,1835.7266,0,18690
22501,1835.7266,0,18690
22502,1835.7266,0,18690
22503,1835.7266,0,18690
22504,1835.7266,0,18690
22505,1835.7266,0,22970
22506,1835.7266,0,22970
22507,1835.7266,0,22970
22508,1835.7266,0,22970
22509,1835.7266,0,22970
22510,1835.7266,0,22970
22511,1835.7266,0,22970
22512,1835.7266,0,22970
22513,1835.7266,0,22970
22514,1835.7266,0,22970
22515,1835.7266,0,22519
22516,1835.7266,0,22519
22517,1835.7266,0,22519
22518,1835.7266,0,22519
22519,1835.7266,1,22519
22520,1835.7266,1,22520
22521,1835.7266,1,22521
22522,1835.7266,1,22522
22523,1835.7266,0,22522
22524,1835.7266,0,22525
22525,1835.7266,1,22525
22526,1835.7266,1,22526
22527,1835.7266,1,22527
22528,1835.7266,1,22528
22529,1835.7266,1,22529
22530,1835.7266,1,22530
22531,1835.7266,0,22982
22532,1835.7266,0,22080
22533,1835.7266,0,23438
22534,1835.7266,0,23438
22535,1835.7266,0,23438
22536,1835.7266,0,22537
22537,1835.7266,1,22537
22538,1835.7266,1,22538
22539,1835.7266,1,22539
22540,1835.7266,0,22539
22541,1835.7266,0,22543
22542,1835.7266,0,22543
22543,1835.7266,1,22543
22544,1835.7266,1,22544
22545,1835.7266,1,22545
22546,1835.7266,1,22546
22547,1835.7266,1,22547
22548,1835.7266,1,22548
22549,1835.7266,1,22549
22550,1835.7266,0,22549
22551,1835.7266,0,22549
22552,1835.7266,0,22549
22553,1835.7266,0,22104
22554,1835.7266,0,22104
22555,1835.7266,0,22106
22556,1835.7266,0,22106
22557,1835.7266,0,22560
22558,1835.7266,0,22560
22559,1835.7266,0,22560
22560,1835.7266,1,22560
22561,1835.7266,1,22561
22562,1835.7266,0,22112
22563,1835.7266,0,22113
22564,1835.7266,0,22113
22565,1835.7266,0,22561
22566,1835.7266,0,22119
22567,1835.7266,0,22119
22568,1835.7266,0,22119
22569,1835.7266,0,22119
22570,1835.7266,0,22120
22571,1835.7266,0,22119
22572,1835.7266,0,22121
22573,1835.7266,0,21673
22574,1835.7266,0,22119
22575,1835.7266,0,22119
22576,1835.7266,0,22119
22577,1835.7266,0,22119
22578,1835.7266,0,22119
22579,1835.7266,0,21234
22580,1835.7266,0,21234
22581,1835.7266,0,21234
22582,1835.7266,0,21234
22583,1835.7266,0,21234
22584,1835.7266,0,21234
22585,1835.7266,0,21234
22586,1835.7266,0,21234
22587,1835.7266,0,28757
22588,1835.7266,0,28757
22589,1835.7266,0,28757
22590,1835.7266,0,28757
22591,1835.7266,0,28757
22592,1835.7266,0,28757
22593,1835.7266,0,28757
22594,1835.7266,0,28757
22595,1835.7266,0,28757
22596,1835.7266,0,28757
22597,1835.7266,0,28757
22598,1835.7266,0,28757
22599,1835.7266,0,28757
22600,1835.7266,0,28757
22601,1835.7266,0,29197
22602,1835.7266,0,29197
22603,1835.7266,0,29197
22604,1835.7266,0,29197
22605,1835.7266,0,29197
22606,1835.7266,0,29197
22607,1835.7266,0,28351
22608,1835.7266,0,28351
22609,1835.7266,0,28351
22610,1835.7266,0,29197
22611,1835.7266,0,29197
22612,1835.7266,0,29197
22613,1835.7266,0,28351
22614,1835.7266,0,29197
22615,1835.7266,0,29197
22616,1835.7266,0,29197
22617,1835.7266,0,29197
22618,1835.7266,0,29197
22619,1835.7266,0,29197
22620,1835.7266,0,29197
22621,1835.7266,0,29197
22622,1835.7266,0,29197
22623,1835.7266,0,29197
22624,1835.7266,0,29197
22625,1835.7266,0,29197
22626,1835.7266,0,29197
22627,1835.7266,0,29197
22628,1835.7266,0,29197
22629,1835.7266,0,29197
22630,1835.7266,0,29197
22631,1835.7266,0,29197
22632,1835.7266,0,29197
22633,1835.7266,0,29197
22634,1835.7266,0,29197
22635,1835.7266,0,29197
22636,1835.7266,0,29197
22637,1835.7266,0,29197
22638,1835.7266,0,29197
22639,1835.7266,0,29197
22640,1835.7266,0,29197
22641,1835.7266,0,29197
22642,1835.7266,0,29197
22643,1835.7266,0,29197
22644,1835.7266,0,29197
22645,1835.7266,0,29197
22646,1835.7266,0,29197
22647,1835.7266,0,29197
22648,1835.7266,0,29197
22649,1835.7266,0,28376
22650,1835.7266,0,28376
22651,1835.7266,0,28376
22652,1835.7266,0,9885
22653,1835.7266,0,9885
22654,1835.7266,0,9885
22655,1835.7266,0,9885
22656,1835.7266,0,9885
22657,1835.7266,0,9885
22658,1835.7266,0,9885
22659,1835.7266,0,9885
22660,1835.7266,0,9885
22661,1835.7266,0,9885
22662,1835.7266,0,9885
22663,1835.7266,0,22665
22664,1835.7266,0,22665
22665,1835.7266,1,22665
22666,1835.7266,0,9885
22667,1835.7266,0,9885
22668,1835.7266,0,22221
22669,1835.7266,0,22221
22670,1835.7266,0,22221
22671,1835.7266,0,22221
22672,1835.7266,0,22222
22673,1835.7266,0,22223
22674,1835.7266,0,22224
22675,1835.7266,0,22676
22676,1835.7266,1,22676
22677,1835.7266,1,22677
22678,1835.7266,0,22677
22679,1835.7266,0,22229
22680,1835.7266,1,22680
22681,1835.7266,0,9885
22682,1835.7266,0,9885
22683,1835.7266,1,22683
22684,1835.7266,0,22683
22685,1835.7266,0,22683
22686,1835.7266,0,22683
22687,1835.7266,0,22683
22688,1835.7266,0,22683
22689,1835.7266,0,22683
22690,1835.7266,0,23144
22691,1835.7266,0,23144
22692,1835.7266,0,23144
22693,1835.7266,0,23144
22694,1835.7266,0,9885
22695,1835.7266,0,9885
22696,1835.7266,0,9885
22697,1835.7266,0,9885
22698,1835.7266,0,9885
22699,1835.7266,0,9885
22700,1835.7266,0,9885
22701,1835.7266,0,9885
22702,1835.7266,0,9885
22703,1835.7266,0,9885
22704,1835.7266,0,9885
22705,1835.7266,0,9885
22706,1835.7266,0,9885
22707,1835.7266,0,9885
22708,1835.7266,0,9885
22709,1835.7266,0,9885
22710,1835.7266,0,9885
22711,1835.7266,0,9885
22712,1835.7266,0,6108
22713,1835.7266,0,6108
22714,1835.7266,0,6108
22715,1835.7266,0,6108
22716,1835.7266,0,6108
22717,1835.7266,0,6108
22718,1835.7266,0,6108
22719,1835.7266,0,6108
22720,1835.7266,0,6108
22721,1835.7266,0,6108
22722,1835.7266,0,6108
22723,1835.7266,0,6108
22724,1835.7266,0,6108
22725,1835.7266,0,6108
22726,1835.7266,0,6108
22727,1835.7266,0,6108
22728,1835.7266,0,6108
22729,1835.7266,0,6108
22730,1835.7266,0,6108
22731,1835.7266,0,6108
22732,1835.7266,0,6108
22733,1835.7266,0,6108
22734,1835.7266,0,6108
22735,1835.7266,0,6108
22736,1835.7266,0,6108
22737,1835.7266,0,6108
22738,1835.7266,0,6108
22739,1835.7266,0,6108
22740,1835.7266,0,6108
22741,1835.7266,0,4762
22742,1835.7266,0,4762
22743,1835.7266,0,4762
22744,1835.7266,0,4762
22745,1835.7266,0,4762
22746,1835.7266,0,4762
22747,1835.7266,0,6108
22748,1835.7266,0,6108
22749,1835.7266,0,6108
22750,1835.7266,0,6108
22751,1835.7266,0,6108
22752,1835.7266,0,6108
22753,1835.7266,0,6108
22754,1835.7266,0,4762
22755,1835.7266,0,4762
22756,1835.7266,0,4762
22757,1835.7266,0,4762
22758,1835.7266,0,4762
22759,1835.7266,0,4762
22760,1835.7266,0,4762
22761,1835.7266,0,4762
22762,1835.7266,0,4762
22763,1835.7266,0,4762
22764,1835.7266,0,4762
22765,1835.7266,0,23272
22766,1835.7266,0,23272
22767,1835.7266,0,23272
22768,1835.7266,0,23272
22769,1835.7266,0,23272
22770,1835.7266,0,23272
22771,1835.7266,0,23272
22772,1835.7266,0,23272
22773,1835.7266,0,23272
22774,1835.7266,0,23272
22775,1835.7266,0,23272
22776,1835.7266,0,23272
22777,1835.7266,0,23272
22778,1835.7266,0,23272
22779,1835.7266,0,23272
22780,1835.7266,0,23272
22781,1835.7266,0,23272
22782,1835.7266,0,23272
22783,1835.7266,0,23272
22784,1835.7266,0,23272
22785,1835.7266,0,23272
22786,1835.7266,0,23272
22787,1835.7266,0,23272
22788,1835.7266,0,23272
22789,1835.7266,0,23272
22790,1835.7266,0,23272
22791,1835.7266,0,23272
22792,1835.7266,0,23272
22793,1835.7266,0,23272
22794,1835.7266,0,23272
22795,1835.7266,0,21903
22796,1835.7266,0,21903
22797,1835.7266,0,21903
22798,1835.7266,0,21903
22799,1835.7266,0,21903
22800,1835.7266,0,21903
22801,1835.7266,0,21903
22802,1835.7266,0,21904
22803,1835.7266,0,22805
22804,1835.7266,0,22805
22805,1835.7266,1,22805
22806,1835.7266,1,22806
22807,1835.7266,1,22807
22808,1835.7266,1,22808
22809,1835.7266,1,22809
22810,1835.7266,0,23272
22811,1835.7266,0,23272
22812,1835.7266,1,22812
22813,1835.7266,1,22813
22814,1835.7266,1,22814
22815,1835.7266,1,22815
22816,1835.7266,0,22815
22817,1835.7266,0,22815
22818,1835.7266,0,22815
22819,1835.7266,0,23736
22820,1835.7266,0,23741
22821,1835.7266,0,22823
22822,1835.7266,0,22823
22823,1835.7266,1,22823
22824,1857.2953,1,22824
22825,1857.2953,1,22825
22826,1857.2953,1,22826
22827,1857.2953,1,22827
22828,1857.2953,1,22828
22829,1857.2953,1,22829
22830,1857.2953,1,22830
22831,1857.2953,1,22831
22832,1857.2953,1,22832
22833,1857.2953,1,22833
22834,1857.2953,1,22834
22835,1857.2953,1,22835
22836,1857.2953,1,22836
22837,1857.2953,0,22836
22838,1857.2953,0,23755
22839,1857.2953,0,26418
22840,1857.2953,0,26418
22841,1857.2953,0,26418
22842,1857.2953,0,26418
22843,1857.2953,0,26418
22844,1857.2953,0,26418
22845,1857.2953,0,26418
22846,1857.2953,0,26418
22847,1857.2953,0,26418
22848,1857.2953,0,26418
22849,1857.2953,0,26418
22850,1857.2953,0,26418
22851,1857.2953,0,26418
22852,1857.2953,0,26418
22853,1857.2953,0,26418
22854,1857.2953,0,6813
22855,1857.2953,0,6813
22856,1857.2953,0,6813
22857,1857.2953,0,6813
22858,1857.2953,0,6813
22859,1857.2953,0,6813
22860,1857.2953,0,6813
22861,1857.2953,0,6813
22862,1857.2953,0,6813
22863,1857.2953,0,19490
22864,1857.2953,0,19490
22865,1857.2953,0,19490
22866,1857.2953,0,19490
22867,1857.2953,0,19490
22868,1857.2953,0,19490
22869,1857.2953,0,19490
22870,1857.2953,0,19490
22871,1857.2953,0,19490
22872,1857.2953,0,19490
22873,1857.2953,0,19490
22874,1857.2953,0,19490
22875,1857.2953,0,19490
22876,1857.2953,0,19490
22877,1857.2953,0,18246
22878,1857.2953,0,19490
22879,1857.2953,0,19490
22880,1857.2953,0,19490
22881,1857.2953,0,19490
22882,1857.2953,0,19490
22883,1857.2953,0,19490
22884,1857.2953,0,19490
22885,1857.2953,0,19490
22886,1857.2953,0,19490
22887,1857.2953,0,19490
22888,1857.2953,0,19490
22889,1857.2953,0,19490
22890,1857.2953,0,19490
22891,1857.2953,0,19490
22892,1857.2953,0,19490
22893,1857.2953,0,19490
22894,1857.2953,0,19490
22895,1857.2953,0,19490
22896,1857.2953,0,19490
22897,1857.2953,0,19490
22898,1857.2953,0,19490
22899,1857.2953,0,19490
22900,1857.2953,0,19490
22901,1857.2953,0,19490
22902,1857.2953,0,20328
22903,1857.2953,0,20328
22904,1857.2953,0,20328
22905,1857.2953,0,20328
22906,1857.2953,0,20328
22907,1857.2953,0,20328
22908,1857.2953,0,20328
22909,1857.2953,0,20328
22910,1857.2953,0,20328
22911,1857.2953,0,20328
22912,1857.2953,0,20328
22913,1857.2953,0,21157
22914,1857.2953,0,21157
22915,1857.2953,0,21157
22916,1857.2953,0,21157
22917,1857.2953,0,21157
22918,1857.2953,0,21157
22919,1857.2953,0,22928
22920,1857.2953,0,22928
22921,1857.2953,0,23384
22922,1857.2953,0,23384
22923,1857.2953,0,23384
22924,1857.2953,0,22928
22925,1857.2953,0,22928
22926,1857.2953,0,22928
22927,1857.2953,0,22928
22928,1857.2953,1,22928
22929,1857.2953,1,22929
22930,1857.2953,1,22930
22931,1857.2953,1,22931
22932,1857.2953,1,22932
22933,1857.2953,0,22932
22934,1857.2953,0,22932
22935,1857.2953,0,22932
22936,1857.2953,0,22932
22937,1857.2953,0,22481
22938,1857.2953,0,22481
22939,1857.2953,0,22481
22940,1857.2953,0,22481
22941,1857.2953,0,22481
22942,1857.2953,0,22481
22943,1857.2953,0,22481
22944,1857.2953,0,22481
22945,1857.2953,0,22481
22946,1857.2953,0,22481
22947,1857.2953,0,22481
22948,1857.2953,0,22481
22949,1857.2953,0,22481
22950,1857.2953,0,22481
22951,1857.2953,0,18690
22952,1857.2953,0,18690
22953,1857.2953,0,18690
22954,1857.2953,0,18690
22955,1857.2953,0,18690
22956,1857.2953,0,18690
22957,1857.2953,0,22970
22958,1857.2953,0,22970
22959,1857.2953,0,22970
22960,1857.2953,0,22970
22961,1857.2953,0,22970
22962,1857.2953,0,22970
22963,1857.2953,0,22970
22964,1857.2953,0,22970
22965,1857.2953,0,22970
22966,1857.2953,0,22970
22967,1857.2953,0,22970
22968,1857.2953,0,22970
22969,1857.2953,0,22970
22970,1857.2953,1,22970
22971,1857.2953,0,22520
22972,1857.2953,0,22521
22973,1857.2953,0,22525
22974,1857.2953,0,22525
22975,1857.2953,0,22525
22976,1857.2953,0,22525
22977,1857.2953,0,22527
22978,1857.2953,0,22979
22979,1857.2953,1,22979
22980,1857.2953,1,22980
22981,1857.2953,1,22981
22982,1857.2953,1,22982
22983,1857.2953,0,22982
22984,1857.2953,0,23438
22985,1857.2953,0,23438
22986,1857.2953,0,23902
22987,1857.2953,0,22988
22988,1857.2953,1,22988
22989,1857.2953,1,22989
22990,1857.2953,1,22990
22991,1857.2953,1,22991
22992,1857.2953,1,22992
22993,1857.2953,0,22538
22994,1857.2953,0,22538
22995,1857.2953,0,22543
22996,1857.2953,0,22543
22997,1857.2953,0,22543
22998,1857.2953,0,23455
22999,1857.2953,1,22999
23000,1857.2953,1,23000
23001,1857.2953,1,23001
23002,1857.2953,1,23002
23003,1857.2953,1,23003
23004,1857.2953,1,23004
23005,1857.2953,1,23005
23006,1857.2953,0,23005
23007,1857.2953,0,22548
23008,1857.2953,0,22548
23009,1857.2953,0,22548
23010,1857.2953,0,22549
23011,1857.2953,0,22549
23012,1857.2953,0,22549
23013,1857.2953,0,22549
23014,1857.2953,0,22549
23015,1857.2953,0,22549
23016,1857.2953,0,22549
23017,1857.2953,0,22549
23018,1857.2953,0,22560
23019,1857.2953,0,22561
23020,1857.2953,0,22561
23021,1857.2953,0,22561
23022,1857.2953,0,22561
23023,1857.2953,0,22561
23024,1857.2953,0,22561
23025,1857.2953,0,22561
23026,1857.2953,0,22561
23027,1857.2953,0,22119
23028,1857.2953,0,22119
23029,1857.2953,0,22119
23030,1857.2953,0,22119
23031,1857.2953,0,22119
23032,1857.2953,0,22119
23033,1857.2953,0,22119
23034,1857.2953,0,22119
23035,1857.2953,0,22119
23036,1857.2953,0,22119
23037,1857.2953,0,22119
23038,1857.2953,0,21234
23039,1857.2953,0,21234
23040,1857.2953,0,21234
23041,1857.2953,0,21234
23042,1857.2953,0,21234
23043,1857.2953,0,21234
23044,1857.2953,0,21234
23045,1857.2953,0,21234
23046,1857.2953,0,28757
23047,1857.2953,0,28757
23048,1857.2953,0,28757
23049,1857.2953,0,28757
23050,1857.2953,0,28757
23051,1857.2953,0,28757
23052,1857.2953,0,28757
23053,1857.2953,0,28757
23054,1857.2953,0,28757
23055,1857.2953,0,28757
23056,1857.2953,0,28757
23057,1857.2953,0,28757
23058,1857.2953,0,28757
23059,1857.2953,0,28757
23060,1857.2953,0,28757
23061,1857.2953,0,29197
23062,1857.2953,0,29197
23063,1857.2953,0,29197
23064,1857.2953,0,29197
23065,1857.2953,0,29197
23066,1857.2953,0,28351
23067,1857.2953,0,28351
23068,1857.2953,0,28351
23069,1857.2953,0,28351
23070,1857.2953,0,28351
23071,1857.2953,0,28351
23072,1857.2953,0,28351
23073,1857.2953,0,29197
23074,1857.2953,0,29197
23075,1857.2953,0,29197
23076,1857.2953,0,29197
23077,1857.2953,0,28351
23078,1857.2953,0,29197
23079,1857.2953,0,29197
23080,1857.2953,0,29197
23081,1857.2953,0,29197
23082,1857.2953,0,29197
23083,1857.2953,0,29197
23084,1857.2953,0,29197
23085,1857.2953,0,29197
23086,1857.2953,0,29197
23087,1857.2953,0,29197
23088,1857.2953,0,29197
23089,1857.2953,0,29197
23090,1857.2953,0,29197
23091,1857.2953,0,29197
23092,1857.2953,0,29197
23093,1857.2953,0,29197
23094,1857.2953,0,29197
23095,1857.2953,0,29197
23096,1857.2953,0,29197
23097,1857.2953,0,29197
23098,1857.2953,0,29197
23099,1857.2953,0,29197
23100,1857.2953,0,29197
23101,1857.2953,0,29197
23102,1857.2953,0,29197
23103,1857.2953,0,29197
23104,1857.2953,0,29197
23105,1857.2953,0,29197
23106,1857.2953,0,29197
23107,1857.2953,0,28376
23108,1857.2953,0,28376
23109,1857.2953,0,28376
23110,1857.2953,0,28376
23111,1857.2953,0,9885
23112,1857.2953,0,9885
23113,1857.2953,0,9885
23114,1857.2953,0,9885
23115,1857.2953,0,9885
23116,1857.2953,0,9885
23117,1857.2953,0,9885
23118,1857.2953,0,9885
23119,1857.2953,0,9885
23120,1857.2953,0,9885
23121,1857.2953,0,9885
23122,1857.2953,1,23122
23123,1857.2953,0,22665
23124,1857.2953,0,9885
23125,1857.2953,0,9885
23126,1857.2953,0,9885
23127,1857.2953,0,9885
23128,1857.2953,0,22221
23129,1857.2953,0,22221
23130,1857.2953,0,22221
23131,1857.2953,0,22223
23132,1857.2953,0,22223
23133,1857.2953,0,22676
23134,1857.2953,0,22676
23135,1857.2953,0,23137
23136,1857.2953,0,23137
23137,1857.2953,1,23137
23138,1857.2953,1,23138
23139,1857.2953,0,23138
23140,1857.2953,1,23140
23141,1857.2953,0,9885
23142,1857.2953,0,9885
23143,1857.2953,0,9885
23144,1857.2953,1,23144
23145,1857.2953,0,23144
23146,1857.2953,0,23144
23147,1857.2953,0,23144
23148,1857.2953,0,23144
23149,1857.2953,0,23608
23150,1857.2953,0,23608
23151,1857.2953,0,23608
23152,1857.2953,0,23608
23153,1857.2953,0,23608
23154,1857.2953,0,23608
23155,1857.2953,0,9885
23156,1857.2953,0,9885
23157,1857.2953,0,9885
23158,1857.2953,0,9885
23159,1857.2953,0,9885
23160,1857.2953,0,9885
23161,1857.2953,0,9885
23162,1857.2953,0,9885
23163,1857.2953,0,9885
23164,1857.2953,0,9885
23165,1857.2953,0,9885
23166,1857.2953,0,9885
23167,1857.2953,0,9885
23168,1857.2953,0,9885
23169,1857.2953,0,9885
23170,1857.2953,0,6108
23171,1857.2953,0,6108
23172,1857.2953,0,6108
23173,1857.2953,0,6108
23174,1857.2953,0,6108
23175,1857.2953,0,6108
23176,1857.2953,0,6108
23177,1857.2953,0,6108
23178,1857.2953,0,6108
23179,1857.2953,0,6108
23180,1857.2953,0,6108
23181,1857.2953,0,6108
23182,1857.2953,0,6108
23183,1857.2953,0,6108
23184,1857.2953,0,6108
23185,1857.2953,0,6108
23186,1857.2953,0,6108
23187,1857.2953,0,6108
23188,1857.2953,0,6108
23189,1857.2953,0,6108
23190,1857.2953,0,6108
23191,1857.2953,0,6108
23192,1857.2953,0,6108
23193,1857.2953,0,6108
23194,1857.2953,0,6108
23195,1857.2953,0,6108
23196,1857.2953,0,6108
23197,1857.2953,0,6108
23198,1857.2953,0,6108
23199,1857.2953,0,6108
23200,1857.2953,0,6108
23201,1857.2953,0,6108
23202,1857.2953,0,4762
23203,1857.2953,0,4762
23204,1857.2953,0,6108
23205,1857.2953,0,6108
23206,1857.2953,0,6108
23207,1857.2953,0,6108
23208,1857.2953,0,6108
23209,1857.2953,0,6108
23210,1857.2953,0,6108
23211,1857.2953,0,6108
23212,1857.2953,0,6108
23213,1857.2953,0,4762
23214,1857.2953,0,4762
23215,1857.2953,0,4762
23216,1857.2953,0,4762
23217,1857.2953,0,4762
23218,1857.2953,0,4762
23219,1857.2953,0,4762
23220,1857.2953,0,4762
23221,1857.2953,0,4762
23222,1857.2953,0,23272
23223,1857.2953,0,23272
23224,1857.2953,0,23272
23225,1857.2953,0,23272
23226,1857.2953,0,23272
23227,1857.2953,0,23272
23228,1857.2953,0,23272
23229,1857.2953,0,23272
23230,1857.2953,0,23272
23231,1857.2953,0,23272
23232,1857.2953,0,23272
23233,1857.2953,0,23272
23234,1857.2953,0,23272
23235,1857.2953,0,23272
23236,1857.2953,0,23272
23237,1857.2953,0,23272
23238,1857.2953,0,23272
23239,1857.2953,0,23272
23240,1857.2953,0,23272
23241,1857.2953,0,23272
23242,1857.2953,0,23272
23243,1857.2953,0,23272
23244,1857.2953,0,23272
23245,1857.2953,0,23272
23246,1857.2953,0,23272
23247,1857.2953,0,23272
23248,1857.2953,0,23272
23249,1857.2953,0,23272
23250,1857.2953,0,23272
23251,1857.2953,0,23272
23252,1857.2953,0,23272
23253,1857.2953,0,23272
23254,1857.2953,0,23272
23255,1857.2953,0,21903
23256,1857.2953,0,21903
23257,1857.2953,0,23272
23258,1857.2953,0,23272
23259,1857.2953,0,23272
