ArcID,GCRC,Lon,Lat,geometry
37897,37822,-91.75,33.75,POINT (-91.75 33.75)
37898,37823,-91.25,33.75,POINT (-91.25 33.75)
37899,37824,-90.75,33.75,POINT (-90.75 33.75)
37900,37825,-90.25,33.75,POINT (-90.25 33.75)
37901,37826,-89.75,33.75,POINT (-89.75 33.75)
37902,37827,-89.25,33.75,POINT (-89.25 33.75)
38202,38127,-95.75,33.25,POINT (-95.75 33.25)
38203,38128,-95.25,33.25,POINT (-95.25 33.25)
38204,38129,-94.75,33.25,POINT (-94.75 33.25)
38205,38130,-94.25,33.25,POINT (-94.25 33.25)
38206,38131,-93.75,33.25,POINT (-93.75 33.25)
38207,38132,-93.25,33.25,POINT (-93.25 33.25)
38208,38133,-92.75,33.25,POINT (-92.75 33.25)
38209,38134,-92.25,33.25,POINT (-92.25 33.25)
38210,38135,-91.75,33.25,POINT (-91.75 33.25)
38211,38136,-91.25,33.25,POINT (-91.25 33.25)
38212,38137,-90.75,33.25,POINT (-90.75 33.25)
38213,38138,-90.25,33.25,POINT (-90.25 33.25)
38214,38139,-89.75,33.25,POINT (-89.75 33.25)
38513,38438,-94.75,32.75,POINT (-94.75 32.75)
38514,38439,-94.25,32.75,POINT (-94.25 32.75)
38515,38440,-93.75,32.75,POINT (-93.75 32.75)
38516,38441,-93.25,32.75,POINT (-93.25 32.75)
38517,38442,-92.75,32.75,POINT (-92.75 32.75)
38518,38443,-92.25,32.75,POINT (-92.25 32.75)
38519,38444,-91.75,32.75,POINT (-91.75 32.75)
38520,38445,-91.25,32.75,POINT (-91.25 32.75)
38521,38446,-90.75,32.75,POINT (-90.75 32.75)
38522,38447,-90.25,32.75,POINT (-90.25 32.75)
38830,38755,-93.75,32.25,POINT (-93.75 32.25)
38831,38756,-93.25,32.25,POINT (-93.25 32.25)
38832,38757,-92.75,32.25,POINT (-92.75 32.25)
38833,38758,-92.25,32.25,POINT (-92.25 32.25)
38834,38759,-91.75,32.25,POINT (-91.75 32.25)
38835,38760,-91.25,32.25,POINT (-91.25 32.25)
38836,38761,-90.75,32.25,POINT (-90.75 32.25)
39147,39072,-93.25,31.75,POINT (-93.25 31.75)
39148,39073,-92.75,31.75,POINT (-92.75 31.75)
39149,39074,-92.25,31.75,POINT (-92.25 31.75)
39150,39075,-91.75,31.75,POINT (-91.75 31.75)
39151,39076,-91.25,31.75,POINT (-91.25 31.75)
39152,39077,-90.75,31.75,POINT (-90.75 31.75)
39465,39390,-92.25,31.25,POINT (-92.25 31.25)
39466,39391,-91.75,31.25,POINT (-91.75 31.25)
39467,39392,-91.25,31.25,POINT (-91.25 31.25)
39468,39393,-90.75,31.25,POINT (-90.75 31.25)
39795,39720,-92.25,30.75,POINT (-92.25 30.75)
39796,39721,-91.75,30.75,POINT (-91.75 30.75)
39797,39722,-91.25,30.75,POINT (-91.25 30.75)
39798,39723,-90.75,30.75,POINT (-90.75 30.75)
40135,40060,-91.25,30.25,POINT (-91.25 30.25)
40136,40061,-90.75,30.25,POINT (-90.75 30.25)
40474,40399,-90.75,29.75,POINT (-90.75 29.75)
40475,40400,-90.25,29.75,POINT (-90.25 29.75)
40476,40401,-89.75,29.75,POINT (-89.75 29.75)
40797,40722,-89.25,29.25,POINT (-89.25 29.25)
