ArcID,GCRC,Lon,Lat
2995,2995,112.750000000000,75.7500000000000
2996,2996,113.250000000000,75.7500000000000
2997,2997,113.750000000000,75.7500000000000
2998,2998,135.750000000000,75.7500000000000
2999,2999,136.250000000000,75.7500000000000
3000,3000,137.250000000000,75.7500000000000
3001,3001,137.750000000000,75.7500000000000
3002,3002,138.250000000000,75.7500000000000
3003,3003,138.750000000000,75.7500000000000
3004,3004,139.250000000000,75.7500000000000
3005,3005,139.750000000000,75.7500000000000
3006,3006,140.250000000000,75.7500000000000
3007,3007,140.750000000000,75.7500000000000
3008,3008,141.250000000000,75.7500000000000
3009,3009,141.750000000000,75.7500000000000
3010,3010,142.250000000000,75.7500000000000
3011,3011,142.750000000000,75.7500000000000
3012,3012,143.250000000000,75.7500000000000
3013,3013,143.750000000000,75.7500000000000
3014,3014,144.250000000000,75.7500000000000
3015,3015,144.750000000000,75.7500000000000
3016,3016,145.250000000000,75.7500000000000
3017,3017,146.250000000000,75.7500000000000
3018,3018,-126.750000000000,75.2500000000000
3019,3019,-117.750000000000,75.2500000000000
3020,3020,-117.250000000000,75.2500000000000
3021,3021,-116.750000000000,75.2500000000000
3022,3022,-116.250000000000,75.2500000000000
3023,3023,-115.750000000000,75.2500000000000
3024,3024,-115.250000000000,75.2500000000000
3025,3025,-114.750000000000,75.2500000000000
3026,3026,-114.250000000000,75.2500000000000
3027,3027,-113.750000000000,75.2500000000000
3028,3028,-113.250000000000,75.2500000000000
3029,3029,-112.750000000000,75.2500000000000
3030,3030,-112.250000000000,75.2500000000000
3031,3031,-111.750000000000,75.2500000000000
3032,3032,-111.250000000000,75.2500000000000
3033,3033,-110.750000000000,75.2500000000000
3034,3034,-110.250000000000,75.2500000000000
3035,3035,-109.750000000000,75.2500000000000
3036,3036,-109.250000000000,75.2500000000000
3037,3037,-108.750000000000,75.2500000000000
3038,3038,-108.250000000000,75.2500000000000
3039,3039,-107.750000000000,75.2500000000000
3040,3040,-107.250000000000,75.2500000000000
3041,3041,-106.750000000000,75.2500000000000
3042,3042,-106.250000000000,75.2500000000000
3043,3043,-105.750000000000,75.2500000000000
3044,3044,-104.750000000000,75.2500000000000
3045,3045,-104.250000000000,75.2500000000000
3046,3046,-103.750000000000,75.2500000000000
3047,3047,-100.750000000000,75.2500000000000
3048,3048,-100.250000000000,75.2500000000000
3049,3049,-99.7500000000000,75.2500000000000
3050,3050,-99.2500000000000,75.2500000000000
3051,3051,-98.7500000000000,75.2500000000000
3052,3052,-98.2500000000000,75.2500000000000
3053,3053,-97.7500000000000,75.2500000000000
3054,3054,-96.7500000000000,75.2500000000000
3055,3055,-96.2500000000000,75.2500000000000
3056,3056,-95.7500000000000,75.2500000000000
3057,3057,-95.2500000000000,75.2500000000000
3058,3058,-94.7500000000000,75.2500000000000
3059,3059,-94.2500000000000,75.2500000000000
3060,3060,-93.7500000000000,75.2500000000000
3061,3061,-92.2500000000000,75.2500000000000
3062,3062,-91.7500000000000,75.2500000000000
3063,3063,-91.2500000000000,75.2500000000000
3064,3064,-90.7500000000000,75.2500000000000
3065,3065,-90.2500000000000,75.2500000000000
3066,3066,-89.7500000000000,75.2500000000000
3067,3067,-89.2500000000000,75.2500000000000
3068,3068,-88.7500000000000,75.2500000000000
3069,3069,-88.2500000000000,75.2500000000000
3070,3070,-87.7500000000000,75.2500000000000
3071,3071,-87.2500000000000,75.2500000000000
3072,3072,-86.7500000000000,75.2500000000000
3073,3073,-86.2500000000000,75.2500000000000
3074,3074,-85.7500000000000,75.2500000000000
3075,3075,-85.2500000000000,75.2500000000000
3076,3076,-84.7500000000000,75.2500000000000
3077,3077,-84.2500000000000,75.2500000000000
3078,3078,-83.7500000000000,75.2500000000000
3079,3079,-83.2500000000000,75.2500000000000
3080,3080,-82.7500000000000,75.2500000000000
3081,3081,-82.2500000000000,75.2500000000000
3082,3082,-81.7500000000000,75.2500000000000
3083,3083,-81.2500000000000,75.2500000000000
3084,3084,-80.7500000000000,75.2500000000000
3085,3085,-80.2500000000000,75.2500000000000
3086,3086,-79.7500000000000,75.2500000000000
3087,3087,-58.2500000000000,75.2500000000000
3088,3088,-57.7500000000000,75.2500000000000
3089,3089,-57.2500000000000,75.2500000000000
3090,3090,-56.7500000000000,75.2500000000000
3091,3091,-56.2500000000000,75.2500000000000
3092,3092,-55.7500000000000,75.2500000000000
3093,3093,-55.2500000000000,75.2500000000000
3094,3094,-54.7500000000000,75.2500000000000
3095,3095,-54.2500000000000,75.2500000000000
3096,3096,-53.7500000000000,75.2500000000000
3097,3097,-53.2500000000000,75.2500000000000
3098,3098,-52.7500000000000,75.2500000000000
3099,3099,-52.2500000000000,75.2500000000000
3100,3100,-51.7500000000000,75.2500000000000
3101,3101,-51.2500000000000,75.2500000000000
3102,3102,-50.7499999999999,75.2500000000000
3103,3103,-50.2500000000000,75.2500000000000
3104,3104,-49.7500000000000,75.2500000000000
3105,3105,-49.2500000000000,75.2500000000000
3106,3106,-48.7500000000000,75.2500000000000
3107,3107,-48.2500000000000,75.2500000000000
3108,3108,-47.7500000000000,75.2500000000000
3109,3109,-47.2500000000000,75.2500000000000
3110,3110,-46.7499999999999,75.2500000000000
3111,3111,-46.2500000000000,75.2500000000000
3112,3112,-45.7500000000000,75.2500000000000
3113,3113,-45.2500000000000,75.2500000000000
3114,3114,-44.7500000000000,75.2500000000000
3115,3115,-44.2500000000000,75.2500000000000
3116,3116,-43.7500000000000,75.2500000000000
3117,3117,-43.2500000000000,75.2500000000000
3118,3118,-42.7499999999999,75.2500000000000
3119,3119,-42.2500000000000,75.2500000000000
3120,3120,-41.7500000000000,75.2500000000000
3121,3121,-41.2500000000000,75.2500000000000
3122,3122,-40.7500000000000,75.2500000000000
3123,3123,-40.2500000000000,75.2500000000000
3124,3124,-39.7500000000000,75.2500000000000
3125,3125,-39.2500000000000,75.2500000000000
3126,3126,-38.7499999999999,75.2500000000000
3127,3127,-38.2500000000000,75.2500000000000
3128,3128,-37.7500000000000,75.2500000000000
3129,3129,-37.2500000000000,75.2500000000000
3130,3130,-36.7500000000000,75.2500000000000
3131,3131,-36.2500000000000,75.2500000000000
3132,3132,-35.7500000000000,75.2500000000000
3133,3133,-35.2500000000000,75.2500000000000
3134,3134,-34.7499999999999,75.2500000000000
3135,3135,-34.2500000000000,75.2500000000000
3136,3136,-33.7500000000000,75.2500000000000
3137,3137,-33.2500000000000,75.2500000000000
3138,3138,-32.7500000000000,75.2500000000000
3139,3139,-32.2500000000000,75.2500000000000
3140,3140,-31.7500000000000,75.2500000000000
3141,3141,-31.2500000000000,75.2500000000000
3142,3142,-30.7500000000000,75.2500000000000
3143,3143,-30.2500000000000,75.2500000000000
3144,3144,-29.7500000000000,75.2500000000000
3145,3145,-29.2500000000000,75.2500000000000
3146,3146,-28.7500000000000,75.2500000000000
3147,3147,-28.2500000000000,75.2500000000000
3148,3148,-27.7500000000000,75.2500000000000
3149,3149,-27.2500000000000,75.2500000000000
3150,3150,-26.7500000000000,75.2500000000000
3151,3151,-26.2500000000000,75.2500000000000
3152,3152,-25.7500000000000,75.2500000000000
3153,3153,-25.2500000000000,75.2500000000000
3154,3154,-24.7500000000000,75.2500000000000
3155,3155,-24.2500000000000,75.2500000000000
3156,3156,-23.7500000000000,75.2500000000000
3157,3157,-23.2500000000000,75.2500000000000
3158,3158,-22.7500000000000,75.2500000000000
3159,3159,-22.2500000000000,75.2500000000000
3160,3160,-21.7500000000000,75.2500000000000
3161,3161,-21.2499999999999,75.2500000000000
3162,3162,-20.7500000000000,75.2500000000000
3163,3163,-20.2500000000000,75.2500000000000
3164,3164,-19.7500000000000,75.2500000000000
3165,3165,-19.2500000000000,75.2500000000000
3166,3166,-18.7500000000000,75.2500000000000
3167,3167,-18.2500000000000,75.2500000000000
3168,3168,-17.7500000000000,75.2500000000000
3169,3169,55.7500000000000,75.2500000000000
3170,3170,56.2500000000000,75.2500000000000
3171,3171,56.7500000000001,75.2500000000000
3172,3172,57.2500000000000,75.2500000000000
3173,3173,57.7500000000000,75.2500000000000
3174,3174,58.2500000000001,75.2500000000000
3175,3175,58.7500000000000,75.2500000000000
3176,3176,59.2500000000000,75.2500000000000
3177,3177,59.7500000000000,75.2500000000000
3178,3178,60.2500000000000,75.2500000000000
3179,3179,60.7500000000000,75.2500000000000
3180,3180,61.2500000000000,75.2500000000000
3181,3181,61.7500000000001,75.2500000000000
3182,3182,62.2500000000000,75.2500000000000
3183,3183,81.7500000000000,75.2500000000000
3184,3184,82.2500000000001,75.2500000000000
3185,3185,87.2500000000001,75.2500000000000
3186,3186,87.7500000000000,75.2500000000000
3187,3187,88.2500000000000,75.2500000000000
3188,3188,88.7500000000001,75.2500000000000
3189,3189,89.2500000000000,75.2500000000000
3190,3190,89.7500000000000,75.2500000000000
3191,3191,90.2500000000001,75.2500000000000
3192,3192,90.7500000000000,75.2500000000000
3193,3193,91.2500000000000,75.2500000000000
3194,3194,91.7500000000001,75.2500000000000
3195,3195,92.2500000000000,75.2500000000000
3196,3196,92.7500000000000,75.2500000000000
3197,3197,93.2500000000001,75.2500000000000
3198,3198,93.7500000000000,75.2500000000000
3199,3199,94.2500000000000,75.2500000000000
3200,3200,94.7500000000001,75.2500000000000
3201,3201,95.2500000000001,75.2500000000000
3202,3202,95.7500000000000,75.2500000000000
3203,3203,96.2500000000000,75.2500000000000
3204,3204,96.7500000000001,75.2500000000000
3205,3205,97.2500000000000,75.2500000000000
3206,3206,97.7500000000000,75.2500000000000
3207,3207,98.2500000000001,75.2500000000000
3208,3208,98.7500000000000,75.2500000000000
3209,3209,99.2500000000000,75.2500000000000
3210,3210,99.7500000000001,75.2500000000000
3211,3211,100.250000000000,75.2500000000000
3212,3212,100.750000000000,75.2500000000000
3213,3213,101.250000000000,75.2500000000000
3214,3214,101.750000000000,75.2500000000000
3215,3215,102.250000000000,75.2500000000000
3216,3216,102.750000000000,75.2500000000000
3217,3217,103.250000000000,75.2500000000000
3218,3218,103.750000000000,75.2500000000000
3219,3219,104.250000000000,75.2500000000000
3220,3220,104.750000000000,75.2500000000000
3221,3221,105.250000000000,75.2500000000000
3222,3222,105.750000000000,75.2500000000000
3223,3223,106.250000000000,75.2500000000000
3224,3224,106.750000000000,75.2500000000000
3225,3225,107.250000000000,75.2500000000000
3226,3226,107.750000000000,75.2500000000000
3227,3227,108.250000000000,75.2500000000000
3228,3228,108.750000000000,75.2500000000000
3229,3229,109.250000000000,75.2500000000000
3230,3230,109.750000000000,75.2500000000000
3231,3231,110.250000000000,75.2500000000000
3232,3232,110.750000000000,75.2500000000000
3233,3233,111.250000000000,75.2500000000000
3234,3234,111.750000000000,75.2500000000000
3235,3235,112.250000000000,75.2500000000000
3236,3236,112.750000000000,75.2500000000000
3237,3237,113.250000000000,75.2500000000000
3238,3238,113.750000000000,75.2500000000000
3239,3239,135.750000000000,75.2500000000000
3240,3240,136.750000000000,75.2500000000000
3241,3241,137.250000000000,75.2500000000000
3242,3242,137.750000000000,75.2500000000000
3243,3243,138.250000000000,75.2500000000000
3244,3244,138.750000000000,75.2500000000000
3245,3245,139.250000000000,75.2500000000000
3246,3246,139.750000000000,75.2500000000000
3247,3247,140.250000000000,75.2500000000000
3248,3248,140.750000000000,75.2500000000000
3249,3249,141.250000000000,75.2500000000000
3250,3250,141.750000000000,75.2500000000000
3251,3251,142.250000000000,75.2500000000000
3252,3252,142.750000000000,75.2500000000000
3253,3253,143.250000000000,75.2500000000000
3254,3254,143.750000000000,75.2500000000000
3255,3255,144.250000000000,75.2500000000000
3256,3256,144.750000000000,75.2500000000000
3257,3257,145.250000000000,75.2500000000000
3258,3258,146.250000000000,75.2500000000000
3259,3259,146.750000000000,75.2500000000000
3260,3260,147.250000000000,75.2500000000000
3261,3261,147.750000000000,75.2500000000000
3262,3262,148.250000000000,75.2500000000000
3263,3263,148.750000000000,75.2500000000000
3264,3264,149.250000000000,75.2500000000000
3265,3265,149.750000000000,75.2500000000000
3266,3266,150.250000000000,75.2500000000000
3267,3267,150.750000000000,75.2500000000000
3268,3268,-115.750000000000,74.7500000000000
3269,3269,-115.250000000000,74.7500000000000
3270,3270,-114.250000000000,74.7500000000000
3271,3271,-113.750000000000,74.7500000000000
3272,3272,-113.250000000000,74.7500000000000
3273,3273,-112.750000000000,74.7500000000000
3274,3274,-112.250000000000,74.7500000000000
3275,3275,-111.750000000000,74.7500000000000
3276,3276,-111.250000000000,74.7500000000000
3277,3277,-110.750000000000,74.7500000000000
3278,3278,-110.250000000000,74.7500000000000
3279,3279,-109.750000000000,74.7500000000000
3280,3280,-109.250000000000,74.7500000000000
3281,3281,-108.250000000000,74.7500000000000
3282,3282,-107.750000000000,74.7500000000000
3283,3283,-107.250000000000,74.7500000000000
3284,3284,-106.750000000000,74.7500000000000
3285,3285,-100.250000000000,74.7500000000000
3286,3286,-99.7500000000000,74.7500000000000
3287,3287,-99.2500000000000,74.7500000000000
3288,3288,-98.7500000000000,74.7500000000000
3289,3289,-96.2500000000000,74.7500000000000
3290,3290,-95.7500000000000,74.7500000000000
3291,3291,-95.2500000000000,74.7500000000000
3292,3292,-94.7500000000000,74.7500000000000
3293,3293,-94.2500000000000,74.7500000000000
3294,3294,-93.7500000000000,74.7500000000000
3295,3295,-92.2500000000000,74.7500000000000
3296,3296,-91.7500000000000,74.7500000000000
3297,3297,-91.2500000000000,74.7500000000000
3298,3298,-90.7500000000000,74.7500000000000
3299,3299,-90.2500000000000,74.7500000000000
3300,3300,-89.7500000000000,74.7500000000000
3301,3301,-89.2500000000000,74.7500000000000
3302,3302,-88.7500000000000,74.7500000000000
3303,3303,-88.2500000000000,74.7500000000000
3304,3304,-87.7500000000000,74.7500000000000
3305,3305,-87.2500000000000,74.7500000000000
3306,3306,-86.7500000000000,74.7500000000000
3307,3307,-86.2500000000000,74.7500000000000
3308,3308,-85.7500000000000,74.7500000000000
3309,3309,-85.2500000000000,74.7500000000000
3310,3310,-84.7500000000000,74.7500000000000
3311,3311,-84.2500000000000,74.7500000000000
3312,3312,-83.7500000000000,74.7500000000000
3313,3313,-83.2500000000000,74.7500000000000
3314,3314,-82.7500000000000,74.7500000000000
3315,3315,-82.2500000000000,74.7500000000000
3316,3316,-81.7500000000000,74.7500000000000
3317,3317,-81.2500000000000,74.7500000000000
3318,3318,-80.7500000000000,74.7500000000000
3319,3319,-80.2500000000000,74.7500000000000
3320,3320,-79.7500000000000,74.7500000000000
3321,3321,-57.7500000000000,74.7500000000000
3322,3322,-57.2500000000000,74.7500000000000
3323,3323,-56.7500000000000,74.7500000000000
3324,3324,-56.2500000000000,74.7500000000000
3325,3325,-55.7500000000000,74.7500000000000
3326,3326,-55.2500000000000,74.7500000000000
3327,3327,-54.7500000000000,74.7500000000000
3328,3328,-54.2500000000000,74.7500000000000
3329,3329,-53.7500000000000,74.7500000000000
3330,3330,-53.2500000000000,74.7500000000000
3331,3331,-52.7500000000000,74.7500000000000
3332,3332,-52.2500000000000,74.7500000000000
3333,3333,-51.7500000000000,74.7500000000000
3334,3334,-51.2500000000000,74.7500000000000
3335,3335,-50.7499999999999,74.7500000000000
3336,3336,-50.2500000000000,74.7500000000000
3337,3337,-49.7500000000000,74.7500000000000
3338,3338,-49.2500000000000,74.7500000000000
3339,3339,-48.7500000000000,74.7500000000000
3340,3340,-48.2500000000000,74.7500000000000
3341,3341,-47.7500000000000,74.7500000000000
3342,3342,-47.2500000000000,74.7500000000000
3343,3343,-46.7499999999999,74.7500000000000
3344,3344,-46.2500000000000,74.7500000000000
3345,3345,-45.7500000000000,74.7500000000000
3346,3346,-45.2500000000000,74.7500000000000
3347,3347,-44.7500000000000,74.7500000000000
3348,3348,-44.2500000000000,74.7500000000000
3349,3349,-43.7500000000000,74.7500000000000
3350,3350,-43.2500000000000,74.7500000000000
3351,3351,-42.7499999999999,74.7500000000000
3352,3352,-42.2500000000000,74.7500000000000
3353,3353,-41.7500000000000,74.7500000000000
3354,3354,-41.2500000000000,74.7500000000000
3355,3355,-40.7500000000000,74.7500000000000
3356,3356,-40.2500000000000,74.7500000000000
3357,3357,-39.7500000000000,74.7500000000000
3358,3358,-39.2500000000000,74.7500000000000
3359,3359,-38.7499999999999,74.7500000000000
3360,3360,-38.2500000000000,74.7500000000000
3361,3361,-37.7500000000000,74.7500000000000
3362,3362,-37.2500000000000,74.7500000000000
3363,3363,-36.7500000000000,74.7500000000000
3364,3364,-36.2500000000000,74.7500000000000
3365,3365,-35.7500000000000,74.7500000000000
3366,3366,-35.2500000000000,74.7500000000000
3367,3367,-34.7499999999999,74.7500000000000
3368,3368,-34.2500000000000,74.7500000000000
3369,3369,-33.7500000000000,74.7500000000000
3370,3370,-33.2500000000000,74.7500000000000
3371,3371,-32.7500000000000,74.7500000000000
3372,3372,-32.2500000000000,74.7500000000000
3373,3373,-31.7500000000000,74.7500000000000
3374,3374,-31.2500000000000,74.7500000000000
3375,3375,-30.7500000000000,74.7500000000000
3376,3376,-30.2500000000000,74.7500000000000
3377,3377,-29.7500000000000,74.7500000000000
3378,3378,-29.2500000000000,74.7500000000000
3379,3379,-28.7500000000000,74.7500000000000
3380,3380,-28.2500000000000,74.7500000000000
3381,3381,-27.7500000000000,74.7500000000000
3382,3382,-27.2500000000000,74.7500000000000
3383,3383,-26.7500000000000,74.7500000000000
3384,3384,-26.2500000000000,74.7500000000000
3385,3385,-25.7500000000000,74.7500000000000
3386,3386,-25.2500000000000,74.7500000000000
3387,3387,-24.7500000000000,74.7500000000000
3388,3388,-24.2500000000000,74.7500000000000
3389,3389,-23.7500000000000,74.7500000000000
3390,3390,-23.2500000000000,74.7500000000000
3391,3391,-22.7500000000000,74.7500000000000
3392,3392,-22.2500000000000,74.7500000000000
3393,3393,-21.7500000000000,74.7500000000000
3394,3394,-21.2499999999999,74.7500000000000
3395,3395,-20.7500000000000,74.7500000000000
3396,3396,-20.2500000000000,74.7500000000000
3397,3397,-19.7500000000000,74.7500000000000
3398,3398,-19.2500000000000,74.7500000000000
3399,3399,-18.7500000000000,74.7500000000000
3400,3400,-18.2500000000000,74.7500000000000
3401,3401,19.2500000000000,74.7500000000000
3402,3402,55.7500000000000,74.7500000000000
3403,3403,56.2500000000000,74.7500000000000
3404,3404,56.7500000000001,74.7500000000000
3405,3405,57.2500000000000,74.7500000000000
3406,3406,57.7500000000000,74.7500000000000
3407,3407,58.2500000000001,74.7500000000000
3408,3408,58.7500000000000,74.7500000000000
3409,3409,59.2500000000000,74.7500000000000
3410,3410,59.7500000000000,74.7500000000000
3411,3411,60.2500000000000,74.7500000000000
3412,3412,60.7500000000000,74.7500000000000
3413,3413,79.2500000000001,74.7500000000000
3414,3414,79.7500000000000,74.7500000000000
3415,3415,85.2500000000001,74.7500000000000
3416,3416,85.7500000000000,74.7500000000000
3417,3417,86.2500000000000,74.7500000000000
3418,3418,86.7500000000001,74.7500000000000
3419,3419,87.2500000000001,74.7500000000000
3420,3420,87.7500000000000,74.7500000000000
3421,3421,88.2500000000000,74.7500000000000
3422,3422,88.7500000000001,74.7500000000000
3423,3423,89.2500000000000,74.7500000000000
3424,3424,89.7500000000000,74.7500000000000
3425,3425,90.2500000000001,74.7500000000000
3426,3426,90.7500000000000,74.7500000000000
3427,3427,91.2500000000000,74.7500000000000
3428,3428,91.7500000000001,74.7500000000000
3429,3429,92.2500000000000,74.7500000000000
3430,3430,92.7500000000000,74.7500000000000
3431,3431,93.2500000000001,74.7500000000000
3432,3432,93.7500000000000,74.7500000000000
3433,3433,94.2500000000000,74.7500000000000
3434,3434,94.7500000000001,74.7500000000000
3435,3435,95.2500000000001,74.7500000000000
3436,3436,95.7500000000000,74.7500000000000
3437,3437,96.2500000000000,74.7500000000000
3438,3438,96.7500000000001,74.7500000000000
3439,3439,97.2500000000000,74.7500000000000
3440,3440,97.7500000000000,74.7500000000000
3441,3441,98.2500000000001,74.7500000000000
3442,3442,98.7500000000000,74.7500000000000
3443,3443,99.2500000000000,74.7500000000000
3444,3444,99.7500000000001,74.7500000000000
3445,3445,100.250000000000,74.7500000000000
3446,3446,100.750000000000,74.7500000000000
3447,3447,101.250000000000,74.7500000000000
3448,3448,101.750000000000,74.7500000000000
3449,3449,102.250000000000,74.7500000000000
3450,3450,102.750000000000,74.7500000000000
3451,3451,103.250000000000,74.7500000000000
3452,3452,103.750000000000,74.7500000000000
3453,3453,104.250000000000,74.7500000000000
3454,3454,104.750000000000,74.7500000000000
3455,3455,105.250000000000,74.7500000000000
3456,3456,105.750000000000,74.7500000000000
3457,3457,106.250000000000,74.7500000000000
3458,3458,106.750000000000,74.7500000000000
3459,3459,107.250000000000,74.7500000000000
3460,3460,107.750000000000,74.7500000000000
3461,3461,108.250000000000,74.7500000000000
3462,3462,108.750000000000,74.7500000000000
3463,3463,109.250000000000,74.7500000000000
3464,3464,109.750000000000,74.7500000000000
3465,3465,110.250000000000,74.7500000000000
3466,3466,110.750000000000,74.7500000000000
3467,3467,111.250000000000,74.7500000000000
3468,3468,111.750000000000,74.7500000000000
3469,3469,112.250000000000,74.7500000000000
3470,3470,112.750000000000,74.7500000000000
3471,3471,137.750000000000,74.7500000000000
3472,3472,138.250000000000,74.7500000000000
3473,3473,138.750000000000,74.7500000000000
3474,3474,139.250000000000,74.7500000000000
3475,3475,139.750000000000,74.7500000000000
3476,3476,140.250000000000,74.7500000000000
3477,3477,140.750000000000,74.7500000000000
3478,3478,141.250000000000,74.7500000000000
3479,3479,141.750000000000,74.7500000000000
3480,3480,142.250000000000,74.7500000000000
3481,3481,142.750000000000,74.7500000000000
3482,3482,143.250000000000,74.7500000000000
3483,3483,143.750000000000,74.7500000000000
3484,3484,147.250000000000,74.7500000000000
3485,3485,147.750000000000,74.7500000000000
3486,3486,148.250000000000,74.7500000000000
3487,3487,148.750000000000,74.7500000000000
3488,3488,149.250000000000,74.7500000000000
3489,3489,149.750000000000,74.7500000000000
3490,3490,150.250000000000,74.7500000000000
3491,3491,150.750000000000,74.7500000000000
3492,3492,-124.750000000000,74.2500000000000
3493,3493,-124.250000000000,74.2500000000000
3494,3494,-123.750000000000,74.2500000000000
3495,3495,-123.250000000000,74.2500000000000
3496,3496,-122.750000000000,74.2500000000000
3497,3497,-122.250000000000,74.2500000000000
3498,3498,-121.750000000000,74.2500000000000
3499,3499,-121.250000000000,74.2500000000000
3500,3500,-120.750000000000,74.2500000000000
3501,3501,-120.250000000000,74.2500000000000
3502,3502,-119.750000000000,74.2500000000000
3503,3503,-119.250000000000,74.2500000000000
3504,3504,-118.750000000000,74.2500000000000
3505,3505,-118.250000000000,74.2500000000000
3506,3506,-117.750000000000,74.2500000000000
3507,3507,-117.250000000000,74.2500000000000
3508,3508,-113.750000000000,74.2500000000000
3509,3509,-113.250000000000,74.2500000000000
3510,3510,-112.750000000000,74.2500000000000
3511,3511,-112.250000000000,74.2500000000000
3512,3512,-111.750000000000,74.2500000000000
3513,3513,-98.2500000000000,74.2500000000000
3514,3514,-97.7500000000000,74.2500000000000
3515,3515,-94.7500000000000,74.2500000000000
3516,3516,-94.2500000000000,74.2500000000000
3517,3517,-93.7500000000000,74.2500000000000
3518,3518,-93.2500000000000,74.2500000000000
3519,3519,-92.7500000000000,74.2500000000000
3520,3520,-88.2500000000000,74.2500000000000
3521,3521,-87.7500000000000,74.2500000000000
3522,3522,-87.2500000000000,74.2500000000000
3523,3523,-86.7500000000000,74.2500000000000
3524,3524,-86.2500000000000,74.2500000000000
3525,3525,-85.7500000000000,74.2500000000000
3526,3526,-85.2500000000000,74.2500000000000
3527,3527,-82.2500000000000,74.2500000000000
3528,3528,-81.7500000000000,74.2500000000000
3529,3529,-57.2500000000000,74.2500000000000
3530,3530,-56.7500000000000,74.2500000000000
3531,3531,-56.2500000000000,74.2500000000000
3532,3532,-55.7500000000000,74.2500000000000
3533,3533,-55.2500000000000,74.2500000000000
3534,3534,-54.7500000000000,74.2500000000000
3535,3535,-54.2500000000000,74.2500000000000
3536,3536,-53.7500000000000,74.2500000000000
3537,3537,-53.2500000000000,74.2500000000000
3538,3538,-52.7500000000000,74.2500000000000
3539,3539,-52.2500000000000,74.2500000000000
3540,3540,-51.7500000000000,74.2500000000000
3541,3541,-51.2500000000000,74.2500000000000
3542,3542,-50.7499999999999,74.2500000000000
3543,3543,-50.2500000000000,74.2500000000000
3544,3544,-49.7500000000000,74.2500000000000
3545,3545,-49.2500000000000,74.2500000000000
3546,3546,-48.7500000000000,74.2500000000000
3547,3547,-48.2500000000000,74.2500000000000
3548,3548,-47.7500000000000,74.2500000000000
3549,3549,-47.2500000000000,74.2500000000000
3550,3550,-46.7499999999999,74.2500000000000
3551,3551,-46.2500000000000,74.2500000000000
3552,3552,-45.7500000000000,74.2500000000000
3553,3553,-45.2500000000000,74.2500000000000
3554,3554,-44.7500000000000,74.2500000000000
3555,3555,-44.2500000000000,74.2500000000000
3556,3556,-43.7500000000000,74.2500000000000
3557,3557,-43.2500000000000,74.2500000000000
3558,3558,-42.7499999999999,74.2500000000000
3559,3559,-42.2500000000000,74.2500000000000
3560,3560,-41.7500000000000,74.2500000000000
3561,3561,-41.2500000000000,74.2500000000000
3562,3562,-40.7500000000000,74.2500000000000
3563,3563,-40.2500000000000,74.2500000000000
3564,3564,-39.7500000000000,74.2500000000000
3565,3565,-39.2500000000000,74.2500000000000
3566,3566,-38.7499999999999,74.2500000000000
3567,3567,-38.2500000000000,74.2500000000000
3568,3568,-37.7500000000000,74.2500000000000
3569,3569,-37.2500000000000,74.2500000000000
3570,3570,-36.7500000000000,74.2500000000000
3571,3571,-36.2500000000000,74.2500000000000
3572,3572,-35.7500000000000,74.2500000000000
3573,3573,-35.2500000000000,74.2500000000000
3574,3574,-34.7499999999999,74.2500000000000
3575,3575,-34.2500000000000,74.2500000000000
3576,3576,-33.7500000000000,74.2500000000000
3577,3577,-33.2500000000000,74.2500000000000
3578,3578,-32.7500000000000,74.2500000000000
3579,3579,-32.2500000000000,74.2500000000000
3580,3580,-31.7500000000000,74.2500000000000
3581,3581,-31.2500000000000,74.2500000000000
3582,3582,-30.7500000000000,74.2500000000000
3583,3583,-30.2500000000000,74.2500000000000
3584,3584,-29.7500000000000,74.2500000000000
3585,3585,-29.2500000000000,74.2500000000000
3586,3586,-28.7500000000000,74.2500000000000
3587,3587,-28.2500000000000,74.2500000000000
3588,3588,-27.7500000000000,74.2500000000000
3589,3589,-27.2500000000000,74.2500000000000
3590,3590,-26.7500000000000,74.2500000000000
3591,3591,-26.2500000000000,74.2500000000000
3592,3592,-25.7500000000000,74.2500000000000
3593,3593,-25.2500000000000,74.2500000000000
3594,3594,-24.7500000000000,74.2500000000000
3595,3595,-24.2500000000000,74.2500000000000
3596,3596,-23.7500000000000,74.2500000000000
3597,3597,-23.2500000000000,74.2500000000000
3598,3598,-22.7500000000000,74.2500000000000
3599,3599,-22.2500000000000,74.2500000000000
3600,3600,-21.7500000000000,74.2500000000000
3601,3601,-21.2499999999999,74.2500000000000
3602,3602,-20.7500000000000,74.2500000000000
3603,3603,-20.2500000000000,74.2500000000000
3604,3604,-19.7500000000000,74.2500000000000
3605,3605,-19.2500000000000,74.2500000000000
3606,3606,18.7500000000001,74.2500000000000
3607,3607,19.2500000000000,74.2500000000000
3608,3608,54.7500000000000,74.2500000000000
3609,3609,55.2500000000001,74.2500000000000
3610,3610,55.7500000000000,74.2500000000000
3611,3611,56.2500000000000,74.2500000000000
3612,3612,56.7500000000001,74.2500000000000
3613,3613,57.2500000000000,74.2500000000000
3614,3614,57.7500000000000,74.2500000000000
3615,3615,58.2500000000001,74.2500000000000
3616,3616,58.7500000000000,74.2500000000000
3617,3617,59.2500000000000,74.2500000000000
3618,3618,82.2500000000001,74.2500000000000
3619,3619,82.7500000000000,74.2500000000000
3620,3620,84.7500000000000,74.2500000000000
